concept id	name	element file id
FMA70249	right femoral artery	FJ2143
newnode113113	right deep femoral artery and perforating branches	FJ2127
newnode113113	right deep femoral artery and perforating branches	FJ2203
FMA20801	unknown branch of right deep femoral artery	FJ2158
newnode5911299	right lateral circumflex femoral artery	FJ2195
FMA21422	descending branch of right lateral circumflex femoral artery	FJ2057
FMA77380	right popliteal artery	FJ2170
newnode1255389	right inferior lateral genicular artery	FJ2150
newnode8584553	right inferior medial genicular artery	FJ2152
FMA43896	right anterior tibial artery	FJ2130
FMA43916	right dorsalis pedis artery	FJ2055
FMA69494	right arcuate artery	FJ2133
FMA69490	right lateral tarsal artery	FJ2163
newnode9011932	dorsal digital arteries of right foot	FJ2141
FMA43907	right anterior tibial recurrent artery	FJ2131
FMA22586	right medial superior genicular artery	FJ2166
FMA22588	right lateral superior genicular artery	FJ2162
newnode8810479	right fibular artery	FJ2197
FMA43898	right posterior tibial artery	FJ2172
FMA43929	right medial plantar artery	FJ2164
FMA43937	right superficial medial plantar artery	FJ2179
FMA43931	right lateral plantar artery	FJ2159
FMA43943	right plantar arch	FJ2169
newnode7845655	right deep plantar artery	FJ2136
newnode8085274	right plantar metatarsal artery	FJ2206
newnode5307399	right common plantar digital arteries	FJ2196
newnode3671197	right distal perforating artery	FJ2058
FMA71564	right plantar digital arteries	FJ2205
FMA71564	right plantar digital arteries	FJ2204
FMA22562	right middle genicular artery	FJ2167
FMA20735	right superficial epigastric artery	FJ3614
FMA22507	right descending genicular artery	FJ2137
FMA20688	right inferior epigastric artery	FJ3604
FMA14766	left common iliac artery	FJ3464
FMA18810	left internal iliac artery	FJ3468
FMA20819	left dorsal artery of penis	FJ3496
FMA20819	left dorsal artery of penis	FJ3497
FMA20818	right dorsal artery of penis	FJ3592
FMA20818	right dorsal artery of penis	FJ3593
FMA18807	left external iliac artery	FJ3466
FMA70250	left femoral artery	FJ2074
FMA77381	left popliteal artery	FJ2086
FMA43897	left anterior tibial artery	FJ2065
FMA43917	left dorsalis pedis artery	FJ2073
newnode2319265	dorsal digital arteries of left foot	FJ2072
FMA69491	left lateral tarsal artery	FJ2081
FMA69495	left arcuate artery	FJ2067
FMA43908	left anterior tibial recurrent artery	FJ2066
FMA22563	left middle genicular artery	FJ2084
FMA22587	left medial superior genicular artery	FJ2083
FMA22589	left lateral superior genicular artery	FJ2080
newnode4558863	left inferior medial genicular artery	FJ2077
newnode4427778	left inferior lateral genicular artery	FJ2076
FMA43899	left posterior tibial artery	FJ2087
FMA43932	left lateral plantar artery	FJ2079
FMA43944	left plantar arch	FJ2085
newnode8296154	left deep plantar artery	FJ2068
newnode2424984	left plantar metatarsal artery	FJ2096
FMA70821	left common plantar digital arteries	FJ2092
newnode5857343	left plantar digital arteries	FJ2095
newnode4582387	left distal perforating artery	FJ2064
FMA43930	left medial plantar artery	FJ2082
FMA43938	left superficial medial plantar artery	FJ2089
newnode507589	left fibular artery	FJ2093
newnode6681311	left deep femoral artery and perforating branches	FJ2094
newnode6681311	left deep femoral artery and perforating branches	FJ2090
FMA71562	left lateral circumflex femoral artery	FJ2091
FMA21423	descending branch of left lateral circumflex femoral artery	FJ2063
FMA20802	unknown branch of left deep femoral artery	FJ2078
FMA22508	left descending genicular artery	FJ2069
FMA20736	left superficial epigastric artery	FJ3529
FMA20689	left inferior epigastric artery	FJ3511
FMA14752	right renal artery	FJ2038
FMA66363	trunk of right renal artery	FJ3576
FMA86340	superior segmental branch of right renal artery	FJ2042
newnode8031430	anterior division of right renal artery	FJ3559
newnode8031430	anterior division of right renal artery	FJ3558
newnode8031430	anterior division of right renal artery	FJ3562
newnode8031430	anterior division of right renal artery	FJ3563
newnode8031430	anterior division of right renal artery	FJ3560
newnode8031430	anterior division of right renal artery	FJ3561
newnode6429601	posterior division of right renal artery	FJ3575
newnode6429601	posterior division of right renal artery	FJ3573
newnode6429601	posterior division of right renal artery	FJ3574
FMA86346	inferior segmental branch of right renal artery	FJ2043
FMA69265	right inferior suprarenal artery	FJ3584
FMA86348	posterior segmental branch of right renal artery	FJ2045
FMA70492	ureteric segment of right renal artery	FJ3581
FMA70492	ureteric segment of right renal artery	FJ3582
FMA14749	superior mesenteric artery	FJ1928
FMA14749	superior mesenteric artery	FJ2011
FMA66358	trunk of superior mesenteric artery	FJ3644
FMA14809	ileal artery	FJ3437
FMA14810	middle colic artery	FJ3542
FMA14811	right colic artery	FJ3590
FMA14815	ileocolic artery	FJ3439
FMA14817	posterior cecal artery	FJ3553
FMA14820	ascending branch of inferior branch of ileocolic artery	FJ3414
FMA14818	appendicular artery	FJ3410
FMA14824	marginal colic artery	FJ2025
FMA14819	ileal branch of inferior branch of ileocolic artery	FJ2034
FMA14816	anterior cecal artery	FJ3406
FMA14805	inferior pancreaticoduodenal artery	FJ3446
FMA70479	anterior inferior pancreaticoduodenal artery	FJ3401
FMA70480	posterior inferior pancreaticoduodenal artery	FJ3546
FMA14756	left middle suprarenal artery	FJ3472
FMA14759	right testicular artery	FJ3617
FMA14753	left renal artery	FJ2046
FMA86341	superior segmental branch of left renal artery	FJ2052
newnode2085850	anterior division of left renal artery	FJ3460
newnode2085850	anterior division of left renal artery	FJ3459
newnode2085850	anterior division of left renal artery	FJ3458
newnode2085850	anterior division of left renal artery	FJ3462
newnode2085850	anterior division of left renal artery	FJ3461
newnode2085850	anterior division of left renal artery	FJ3463
FMA69266	left inferior suprarenal artery	FJ3467
FMA86347	inferior segmental branch of left renal artery	FJ2049
FMA66364	trunk of left renal artery	FJ3476
newnode5723173	posterior division of left renal artery	FJ3473
newnode5723173	posterior division of left renal artery	FJ3475
newnode5723173	posterior division of left renal artery	FJ3474
FMA86349	posterior segmental branch of left renal artery	FJ2054
FMA86349	posterior segmental branch of left renal artery	FJ2053
FMA70493	ureteric segment of left renal artery	FJ3481
FMA14760	left testicular artery	FJ3532
FMA50737	celiac artery	FJ1846
FMA50737	celiac artery	FJ2013
FMA14812	celiac trunk	FJ3421
FMA14768	left gastric artery	FJ3499
FMA14773	splenic artery	FJ3544
FMA14773	splenic artery	FJ3640
FMA14773	splenic artery	FJ2562
FMA14773	splenic artery	FJ3420
FMA14787	dorsal pancreatic artery	FJ3430
FMA14792	great pancreatic artery	FJ3433
FMA14790	inferior pancreatic artery	FJ3444
FMA14793	caudal pancreatic artery	FJ3419
FMA14796	left gastro-epiploic artery	FJ3501
FMA14771	common hepatic artery	FJ3078
FMA14782	anterior superior pancreaticoduodenal artery	FJ3409
FMA14784	posterior superior pancreaticoduodenal artery	FJ3557
FMA14781	right gastro-epiploic artery	FJ3596
FMA76574	trunk of gastroduodenal artery	FJ3432
FMA14776	right gastric artery	FJ3594
FMA14772	hepatic artery	FJ3081
FMA70455	caudate lobe branch of left hepatic artery	FJ3077
FMA70453	lateral inferior segmental hepatic artery	FJ3092
FMA70452	lateral superior segmental hepatic artery	FJ3091
FMA70452	lateral superior segmental hepatic artery	FJ3093
FMA71710	left lobe branch of left hepatic artery	FJ1874
FMA70457	trunk of left hepatic artery	FJ3095
FMA70449	medial superior segmental hepatic artery	FJ3107
FMA70450	medial inferior segmental hepatic artery	FJ3106
FMA70442	anterior superior segmental hepatic artery	FJ3076
FMA70443	anterior inferior segmental hepatic artery	FJ3075
FMA70447	caudate lobe branch of right hepatic artery	FJ1916
FMA70447	caudate lobe branch of right hepatic artery	FJ2386
FMA71708	right lobe branch of right hepatic artery	FJ1924
FMA71708	right lobe branch of right hepatic artery	FJ2394
FMA70446	posterior inferior segmental hepatic artery	FJ3114
FMA70445	posterior superior segmental hepatic artery	FJ3116
FMA70445	posterior superior segmental hepatic artery	FJ3115
FMA70456	trunk of right hepatic artery	FJ3117
FMA14755	right middle suprarenal artery	FJ3586
FMA14750	inferior mesenteric artery	FJ3442
FMA14830	sigmoid artery	FJ3638
FMA14832	superior rectal artery	FJ3656
FMA14831	marginal artery of colon	FJ3534
FMA14826	left colic artery	FJ3494
FMA14829	descending branch of left colic artery	FJ3428
FMA14828	ascending branch of left colic artery	FJ3399
FMA87217	descending thoracic aorta	FJ1931
newnode3632152	right posterior intercostal arteries 3-11	FJ1961
FMA4149	esophageal artery	FJ1934
FMA4634	right subcostal artery	FJ1967
FMA71537	set of oesophageal branches of thoracic aorta	FJ3431
FMA63822	left posterior intercostal arteries 3-11	FJ1975
FMA4654	left subcostal artery	FJ1977
FMA14735	lumbar artery	FJ3636
FMA14735	lumbar artery	FJ3632
FMA68109	bronchial artery	FJ1933
FMA3736	ascending aorta	FJ3413
FMA3768	aortic arch	FJ3411
FMA14177	bronchial branch of aortic arch	FJ3418
FMA3932	brachiocephalic artery	FJ3417
FMA3941	right common carotid artery	FJ3564
FMA3949	right internal carotid artery	FJ1723M
FMA3949	right internal carotid artery	FJ1713M
FMA3949	right internal carotid artery	FJ1682
FMA50366	sphenoid part of right middle cerebral artery	FJ1692
FMA50377	anterolateral central branch of right middle cerebral artery	FJ1662
FMA50377	anterolateral central branch of right middle cerebral artery	FJ1663
FMA50383	right anterior temporal artery	FJ1659
FMA50380	right polar temporal artery	FJ1712
FMA50470	posterior temporal branch of right middle cerebral artery	FJ1717
FMA50467	middle temporal branch of right middle cerebral artery	FJ1693
FMA50473	temporo-occipital branch of right middle cerebral artery	FJ1729
FMA50476	branch of right middle cerebral artery to right angular gyrus	FJ1673
FMA76128	trunk of inferior terminal branch of right middle cerebral artery	FJ1718
FMA50369	insular part of right middle cerebral artery	FJ1694
FMA50369	insular part of right middle cerebral artery	FJ1660
newnode7755036	right anterior choroidal artery	FJ1658
newnode8574087	right posterior communicating artery	FJ1713
newnode8546955	hypothalamic branch of right posterior communicating artery	FJ1679
newnode7294846	right ophthalmic artery	FJ1695
newnode3512006	right pericallosal artery	FJ1699
newnode2876484	precuneal branch of right pericallosal artery	FJ1671
newnode8973089	right callosomarginal artery	FJ1676
newnode9684179	intermediomedial branch of right callosomarginal artery	FJ1681
newnode6898196	posteromedial branch of right callosomarginal artery	FJ1722
newnode7292692	paracentral branch of right callosomarginal artery	FJ1698
newnode7292692	paracentral branch of right callosomarginal artery	FJ1697
newnode7292692	paracentral branch of right callosomarginal artery	FJ1696
newnode863330	right medial frontobasal artery	FJ1690
newnode3906940	branch of right anterior choroidal artery to posterior limb of internal capsule	FJ1674
newnode3176467	right anterior cerebral artery	FJ1654
FMA50169	anterior communicating artery	FJ1655
newnode3243571	right posterior parietal artery	FJ1716
newnode6545319	artery of right postcentral sulcus	FJ1666
newnode4844969	right prefrontal artery	FJ1724
newnode6252618	right lateral frontobasal artery	FJ1686
newnode6252618	right lateral frontobasal artery	FJ1685
newnode3597020	right anterior parietal artery	FJ1667
newnode2207621	artery of right precentral sulcus	FJ1669
newnode2207621	artery of right precentral sulcus	FJ1668
newnode2207621	artery of right precentral sulcus	FJ1670
FMA3953	right subclavian artery	FJ3579
FMA22655	right axillary artery	FJ2268
FMA3969	right internal thoracic artery	FJ1937
FMA10692	right musculophrenic artery	FJ1969
FMA3988	right superior epigastric artery	FJ1936
FMA14746	right inferior phrenic artery	FJ3619
FMA14746	right inferior phrenic artery	FJ3625
FMA14746	right inferior phrenic artery	FJ3626
FMA14746	right inferior phrenic artery	FJ3623
FMA14746	right inferior phrenic artery	FJ3624
FMA14746	right inferior phrenic artery	FJ3621
FMA14746	right inferior phrenic artery	FJ3622
FMA14746	right inferior phrenic artery	FJ3620
FMA66563	trunk of right thoraco-acromial artery	FJ2304
FMA23068	acromial branch of right thoraco-acromial artery	FJ2263
FMA23072	deltoid branch of right thoraco-acromial artery	FJ2282
FMA23063	pectoral branch of right thoraco-acromial artery	FJ2361
FMA22691	right brachial artery	FJ2271
FMA22685	right posterior circumflex humeral artery	FJ2292
FMA22685	right posterior circumflex humeral artery	FJ2291
FMA22707	right superior ulnar collateral artery	FJ2373
FMA22797	right ulnar artery	FJ2310
FMA22804	right posterior ulnar recurrent artery	FJ2293
FMA22821	right dorsal carpal branch of ulnar artery	FJ2288
FMA22807	right common interosseous artery	FJ2275
FMA22812	right anterior interosseous artery	FJ2266
FMA268667	right recurrent interosseous artery	FJ2297
FMA22801	right anterior ulnar recurrent artery	FJ2311
FMA22733	right radial artery	FJ2294
newnode6827168	right arteria princeps pollicis	FJ2371
newnode6827168	right arteria princeps pollicis	FJ2372
newnode1112771	right arteria radialis indicis	FJ2342
newnode1112771	right arteria radialis indicis	FJ2363
newnode4318741	right superficial palmar arterial arch	FJ2370
newnode4318741	right superficial palmar arterial arch	FJ2369
newnode4318741	right superficial palmar arterial arch	FJ2300
newnode4318741	right superficial palmar arterial arch	FJ2344
newnode4318741	right superficial palmar arterial arch	FJ2366
newnode4318741	right superficial palmar arterial arch	FJ2343
newnode4318741	right superficial palmar arterial arch	FJ2365
newnode4318741	right superficial palmar arterial arch	FJ2368
newnode4318741	right superficial palmar arterial arch	FJ2345
newnode4318741	right superficial palmar arterial arch	FJ2367
newnode4318741	right superficial palmar arterial arch	FJ2364
FMA22839	right deep palmar arch	FJ2279
newnode4076434	right palmar metacarpal artery	FJ2289
FMA22772	dorsal carpal branch of right radial artery	FJ2283
FMA22764	right radial recurrent artery	FJ2295
newnode2122098	right dorsal metacarpal arteries	FJ2347
newnode2957109	right dorsal digital arteries	FJ2346
FMA22696	right deep brachial artery	FJ2277
FMA23126	radial collateral branch of right deep brachial artery	FJ2262
FMA23124	middle collateral branch of right deep brachial artery	FJ2362
FMA22712	right inferior ulnar collateral artery	FJ2267
FMA22682	right anterior circumflex humeral artery	FJ2264
FMA22678	right subscapular artery	FJ2298
FMA66321	right thoracodorsal artery	FJ2305
FMA23180	right circumflex scapular artery	FJ2273
FMA10698	right suprascapular artery	FJ2303
FMA3992	right thyrocervical trunk	FJ2307
FMA10697	right inferior thyroid artery	FJ2209
FMA10699	right transverse cervical artery	FJ2309
FMA10700	right superficial cervical artery	FJ2308
FMA4057	right dorsal scapular artery	FJ2284
FMA3958	right vertebral artery	FJ1725
FMA50532	right anterior spinal artery	FJ1657
FMA50542	basilar artery	FJ1844
FMA50542	basilar artery	FJ1672
FMA50574	right superior cerebellar artery	FJ1726
FMA50578	lateral branch of right superior cerebellar artery	FJ1683
newnode6343132	medial branch of right superior cerebellar artery	FJ1688
newnode1246823	superior vermian branch of medial branch of right superior cerebellar artery	FJ1728
FMA50575	left superior cerebellar artery	FJ1726M
newnode943541	medial branch of left superior cerebellar artery	FJ1688M
newnode7675660	superior vermian branch of medial branch of left superior cerebellar artery	FJ1728M
FMA50579	lateral branch of left superior cerebellar artery	FJ1683M
FMA50566	medial branch of right pontine artery	FJ1689
FMA50568	lateral branch of right pontine artery	FJ1684
FMA50671	left thalamogeniculate artery	FJ1675M
FMA50665	left thalamoperforating artery	FJ1720M
FMA50661	posteromedial central branch of left posterior cerebral artery	FJ1721M
FMA50640	precommunicating part of left posterior cerebral artery	FJ1723M
FMA50644	left lateral occipital artery	FJ1687M
FMA71502	posterior temporal branch of left lateral occipital artery	FJ1719M
FMA50681	middle temporal branch of left lateral occipital artery	FJ1680M
FMA50679	anterior temporal branch of left lateral occipital artery	FJ1661M
FMA50646	left medial occipital artery	FJ1691M
FMA50685	left splenial artery	FJ1677M
FMA50685	left splenial artery	FJ1678M
FMA50673	left posterior medial choroidal artery	FJ1727M
FMA50642	postcommunicating part of left posterior cerebral artery	FJ1714M
FMA50544	anterior inferior cerebellar artery	FJ1656M
FMA50544	anterior inferior cerebellar artery	FJ1656
FMA50569	lateral branch of left pontine artery	FJ1684M
FMA50567	medial branch of left pontine artery	FJ1689M
FMA50664	right thalamoperforating artery	FJ1720
FMA50641	postcommunicating part of right posterior cerebral artery	FJ1714
FMA50670	right thalamogeniculate artery	FJ1675
FMA50643	right lateral occipital artery	FJ1687
FMA50678	anterior temporal branch of right lateral occipital artery	FJ1661
newnode114190	posterior temporal branch of right lateral occipital artery	FJ1719
FMA50680	middle temporal branch of right lateral occipital artery	FJ1680
FMA50660	posteromedial central branch of right posterior cerebral artery	FJ1721
FMA50645	right medial occipital artery	FJ1691
FMA50684	right splenial artery	FJ1677
FMA50684	right splenial artery	FJ1678
FMA50672	right posterior medial choroidal artery	FJ1727
FMA50639	precommunicating part of right posterior cerebral artery	FJ1723
FMA50519	right posterior inferior cerebellar artery	FJ1707
FMA50519	right posterior inferior cerebellar artery	FJ1706
FMA50519	right posterior inferior cerebellar artery	FJ1709
FMA50519	right posterior inferior cerebellar artery	FJ1708
FMA50519	right posterior inferior cerebellar artery	FJ1703
FMA50519	right posterior inferior cerebellar artery	FJ1702
FMA50519	right posterior inferior cerebellar artery	FJ1705
FMA50519	right posterior inferior cerebellar artery	FJ1704
FMA50519	right posterior inferior cerebellar artery	FJ1715
FMA50519	right posterior inferior cerebellar artery	FJ1710
FMA50519	right posterior inferior cerebellar artery	FJ1701
FMA50519	right posterior inferior cerebellar artery	FJ1700
FMA50519	right posterior inferior cerebellar artery	FJ1711
FMA5039	right costocervical trunk	FJ2276
FMA10660	right deep cervical artery	FJ2278
FMA5042	right superior intercostal artery	FJ1935
FMA66242	right first posterior intercostal artery	FJ1939
FMA5041	right second posterior intercostal artery	FJ1950
FMA22675	right lateral thoracic artery	FJ1938
FMA4694	left subclavian artery	FJ3479
FMA22692	left brachial artery	FJ2219
FMA22687	left posterior circumflex humeral artery	FJ2239
FMA22687	left posterior circumflex humeral artery	FJ2240
FMA22708	left superior ulnar collateral artery	FJ2374
FMA22697	left deep brachial artery	FJ2225
FMA23125	middle collateral branch of left deep brachial artery	FJ2331
FMA23127	radial collateral branch of left deep brachial artery	FJ2261
FMA22683	left anterior circumflex humeral artery	FJ2212
FMA22713	left inferior ulnar collateral artery	FJ2215
FMA22734	left radial artery	FJ2242
newnode5816829	left arteria radialis indicis	FJ2314
newnode5816829	left arteria radialis indicis	FJ2332
FMA22766	left radial recurrent artery	FJ2243
FMA22773	dorsal carpal branch of left radial artery	FJ2231
FMA70800	left dorsal metacarpal arteries	FJ2348
FMA70801	left dorsal digital arteries	FJ2318
FMA22840	left deep palmar arch	FJ2227
newnode303354	left palmar metacarpal artery	FJ2237
newnode198023	left superficial palmar arterial arch	FJ2337
newnode198023	left superficial palmar arterial arch	FJ2315
newnode198023	left superficial palmar arterial arch	FJ2248
newnode198023	left superficial palmar arterial arch	FJ2336
newnode198023	left superficial palmar arterial arch	FJ2317
newnode198023	left superficial palmar arterial arch	FJ2316
newnode198023	left superficial palmar arterial arch	FJ2333
newnode198023	left superficial palmar arterial arch	FJ2335
newnode198023	left superficial palmar arterial arch	FJ2334
newnode7384868	left arteria princeps pollicis	FJ2339
newnode7384868	left arteria princeps pollicis	FJ2338
FMA22798	left ulnar artery	FJ2258
FMA22808	left common interosseous artery	FJ2223
FMA268669	left recurrent interosseous artery	FJ2245
FMA22813	left anterior interosseous artery	FJ2214
FMA22802	left anterior ulnar recurrent artery	FJ2259
FMA22822	left dorsal carpal branch of ulnar artery	FJ2236
FMA22805	left posterior ulnar recurrent artery	FJ2241
FMA4068	left internal thoracic artery	FJ1972
FMA14747	left inferior phrenic artery	FJ3519
FMA14747	left inferior phrenic artery	FJ3517
FMA14747	left inferior phrenic artery	FJ3518
FMA14747	left inferior phrenic artery	FJ3515
FMA14747	left inferior phrenic artery	FJ3516
FMA14747	left inferior phrenic artery	FJ3514
FMA14747	left inferior phrenic artery	FJ3520
FMA4077	left musculophrenic artery	FJ1979
FMA4083	left superior epigastric artery	FJ1971
FMA4066	left vertebral artery	FJ1657
FMA4066	left vertebral artery	FJ1725M
FMA50533	left anterior spinal artery	FJ1657M
FMA50520	left posterior inferior cerebellar artery	FJ1710M
FMA50520	left posterior inferior cerebellar artery	FJ1700M
FMA50520	left posterior inferior cerebellar artery	FJ1711M
FMA50520	left posterior inferior cerebellar artery	FJ1701M
FMA50520	left posterior inferior cerebellar artery	FJ1702M
FMA50520	left posterior inferior cerebellar artery	FJ1703M
FMA50520	left posterior inferior cerebellar artery	FJ1704M
FMA50520	left posterior inferior cerebellar artery	FJ1715M
FMA50520	left posterior inferior cerebellar artery	FJ1705M
FMA50520	left posterior inferior cerebellar artery	FJ1706M
FMA50520	left posterior inferior cerebellar artery	FJ1707M
FMA50520	left posterior inferior cerebellar artery	FJ1708M
FMA50520	left posterior inferior cerebellar artery	FJ1709M
FMA23064	pectoral branch of left thoraco-acromial artery	FJ2330
FMA66564	trunk of left thoraco-acromial artery	FJ2252
FMA23073	deltoid branch of left thoraco-acromial artery	FJ2230
FMA23069	acromial branch of left thoraco-acromial artery	FJ2211
FMA10681	left suprascapular artery	FJ2251
FMA10680	left inferior thyroid artery	FJ2210
FMA4084	left thyrocervical trunk	FJ2255
FMA10682	left transverse cervical artery	FJ2257
FMA10683	left superficial cervical artery	FJ2256
FMA10552	left dorsal scapular artery	FJ2232
FMA4086	left costocervical trunk	FJ2224
FMA4134	left deep cervical artery	FJ2226
FMA4088	left superior intercostal artery	FJ1970
newnode6078660	left second posterior intercostal artery	FJ1974
newnode1803970	left first posterior intercostal artery	FJ1973
FMA22656	left axillary artery	FJ2216
FMA22679	left subscapular artery	FJ2246
FMA23181	left circumflex scapular artery	FJ2221
FMA66322	left thoracodorsal artery	FJ2253
FMA22676	left lateral thoracic artery	FJ1976
FMA4058	left common carotid artery	FJ3483
FMA4062	left internal carotid artery	FJ1682M
newnode6357187	left medial frontobasal artery	FJ1690M
newnode9494264	left pericallosal artery	FJ1699M
newnode1292967	precuneal branch of left pericallosal artery	FJ1671M
newnode5831165	left callosomarginal artery	FJ1676M
newnode484135	paracentral branch of left callosomarginal artery	FJ1697M
newnode484135	paracentral branch of left callosomarginal artery	FJ1696M
newnode484135	paracentral branch of left callosomarginal artery	FJ1698M
newnode2776650	intermediomedial branch of left callosomarginal artery	FJ1681M
newnode8422762	posteromedial branch of left callosomarginal artery	FJ1722M
newnode4595420	left ophthalmic artery	FJ1695M
newnode3243019	left posterior communicating artery	FJ1713M
newnode3277422	hypothalamic branch of left posterior communicating artery	FJ1679M
newnode9951986	left anterior choroidal artery	FJ1658M
newnode2300492	branch of left anterior choroidal artery to posterior limb of internal capsule	FJ1674M
newnode5856302	left anterior cerebral artery	FJ1654M
newnode4941651	anterior communicating artery	FJ1655
newnode3479241	artery of left postcentral sulcus	FJ1666M
newnode4715377	artery of left precentral sulcus	FJ1668M
newnode4715377	artery of left precentral sulcus	FJ1669M
newnode4715377	artery of left precentral sulcus	FJ1670M
newnode6565801	left prefrontal artery	FJ1724M
newnode839901	left anterior parietal artery	FJ1667M
newnode5507411	left lateral frontobasal artery	FJ1686M
newnode5507411	left lateral frontobasal artery	FJ1685M
newnode9072844	left posterior parietal artery	FJ1716M
FMA50370	insular part of left middle cerebral artery	FJ1660M
FMA50370	insular part of left middle cerebral artery	FJ1694M
FMA50367	sphenoid part of left middle cerebral artery	FJ1692M
FMA50378	anterolateral central branch of left middle cerebral artery	FJ1663M
FMA50378	anterolateral central branch of left middle cerebral artery	FJ1662M
FMA50381	left polar temporal artery	FJ1712M
FMA50384	left anterior temporal artery	FJ1659M
FMA50471	posterior temporal branch of left middle cerebral artery	FJ1717M
FMA50468	middle temporal branch of left middle cerebral artery	FJ1693M
FMA50477	branch of left middle cerebral artery to left angular gyrus	FJ1673M
FMA76129	trunk of inferior terminal branch of left middle cerebral artery	FJ1718M
FMA50474	temporo-occipital branch of left middle cerebral artery	FJ1729M
